ObjectID,GlobalID,Non_Native Species,Unlisted Non-Native Species,Non-Native Species Percent Cover,Non-Native Species Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
15798,fa424317-d49b-4805-8b10-ff1d57df342f,Rumex_crispus,,1,,069a93fe-e652-4536-a82b-a982772eb387,7/19/2023 6:35:23 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:23 PM,joannatang@umail.ucsb.edu_ucsb
15799,aca5e596-e982-44f7-a694-f3b559f804c8,Festuca_perennis,,1,,d4ecb76d-265f-44f3-a170-9b34d187bbc4,7/19/2023 6:35:28 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:28 PM,joannatang@umail.ucsb.edu_ucsb
15800,b5981665-3418-4b79-b36f-3dee94875227,Festuca_perennis,,1,,dbf6c3c1-40ea-44d6-8e1e-0540090d2d7a,7/19/2023 6:35:29 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:29 PM,joannatang@umail.ucsb.edu_ucsb
15801,30bab9dd-430a-4c89-ad19-9c1054889b48,,,0,,96596db6-88e5-4165-8afc-f9b4d1b0e836,7/19/2023 6:35:31 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:31 PM,joannatang@umail.ucsb.edu_ucsb
15802,6c207fdf-bf28-47c4-8ca5-97de244999ff,Festuca_perennis,,1,,de0c8ecf-8cd7-4d2d-92e0-1bd4a91fe1c4,7/19/2023 6:35:32 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:32 PM,joannatang@umail.ucsb.edu_ucsb
15803,41a1284c-49d0-45b2-857e-a8d958a6b395,Rumex_crispus,,1,,de0c8ecf-8cd7-4d2d-92e0-1bd4a91fe1c4,7/19/2023 6:35:32 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:32 PM,joannatang@umail.ucsb.edu_ucsb
15804,f30cc132-14ce-4709-b9ef-e936bbff1994,,,0,,01c29846-03d5-4cc8-a5f8-27f633269834,7/19/2023 6:35:34 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:34 PM,joannatang@umail.ucsb.edu_ucsb
15805,0494e612-8fff-482a-babd-8967bfafb340,Lythrum_hyssopifolia,,1,,c699fdd9-4727-47df-bf11-de38ac1369ec,7/19/2023 6:35:41 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:41 PM,joannatang@umail.ucsb.edu_ucsb
15806,bf3c0fa3-d3d3-4ec6-8dd7-b27285f4e918,,,0,,d50495a3-1a78-421b-83fb-f146081531a1,7/19/2023 6:35:43 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:43 PM,joannatang@umail.ucsb.edu_ucsb
15807,50a0c72b-e554-496f-93ab-2369f8b78927,,,0,,8d496276-e314-48e8-ba51-eafdcfb233ee,7/19/2023 6:35:45 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:45 PM,joannatang@umail.ucsb.edu_ucsb
15808,f238974d-a2ee-4300-b3ce-e81d5ebd2ab1,Rumex_crispus,,1,,473a082e-997c-43b8-967f-34b55414b25c,7/19/2023 6:35:46 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:46 PM,joannatang@umail.ucsb.edu_ucsb
15809,4a99488a-f987-4f75-961d-f7a5af34a2af,Rumex_crispus,,2,,bcdc744c-a892-4215-b961-f19793d3180d,7/19/2023 6:35:50 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:50 PM,joannatang@umail.ucsb.edu_ucsb
15810,38cce98e-6f9f-4154-85d5-fdf8cf780e99,,,0,,c9fe6e33-5bd7-4dfa-8d77-63fe2b349655,7/19/2023 6:35:51 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:51 PM,joannatang@umail.ucsb.edu_ucsb
15811,c49c51c6-93c1-44c7-bafb-d13d414d986a,,,0,,4180839f-f6d3-4ecd-be92-6ee727d9fb42,7/19/2023 6:35:53 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:53 PM,joannatang@umail.ucsb.edu_ucsb
15812,d4ec3bb9-cd36-4915-a15f-8ce83fa50c4a,,,0,,f73229e7-df69-417c-9bc7-ed7eec3e6701,7/19/2023 6:35:54 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:54 PM,joannatang@umail.ucsb.edu_ucsb
15813,a408aed5-61c6-4719-94d4-09e646422ddc,Rumex_crispus,,1,,682fadd8-d8aa-44bb-a850-7c6a4b6c691e,7/19/2023 6:35:58 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:58 PM,joannatang@umail.ucsb.edu_ucsb
15814,a75b2f1c-bdc2-4440-a866-fdf997a30300,Rumex_crispus,,1,,dbff06b9-6092-4eec-a849-8594e1a3f475,7/19/2023 6:35:59 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:59 PM,joannatang@umail.ucsb.edu_ucsb
15815,37b55e63-c510-44be-854d-2226753e468e,Atriplex_prostrata,,1,,dbff06b9-6092-4eec-a849-8594e1a3f475,7/19/2023 6:35:59 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:35:59 PM,joannatang@umail.ucsb.edu_ucsb
15816,26b942a8-710e-4598-be26-e8b52be82816,Rumex_crispus,,1,,33fd4041-60de-4e59-93fb-5e6f168ae490,7/19/2023 6:36:01 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:01 PM,joannatang@umail.ucsb.edu_ucsb
15817,d086585b-3b67-4368-b5f8-779e7038ee8a,Rumex_crispus,,1,,e7b212d4-73e7-421e-b547-f79d45fd102d,7/19/2023 6:36:02 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:02 PM,joannatang@umail.ucsb.edu_ucsb
15818,eb8e213d-0822-4c80-a8eb-83cac865312f,Festuca_perennis,,1,,d8fe11f8-29a5-4fc0-bf23-0b1360a175be,7/19/2023 6:36:04 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:04 PM,joannatang@umail.ucsb.edu_ucsb
15819,1ff4ed0f-7bf9-408c-994e-d90944987636,Rumex_crispus,,1,,b760b74f-8368-481a-9e13-8cbf4ddb8de8,7/19/2023 6:36:05 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:05 PM,joannatang@umail.ucsb.edu_ucsb
15820,8071b86f-7249-4540-a402-ad2a3c365df7,Festuca_perennis,,1,,b760b74f-8368-481a-9e13-8cbf4ddb8de8,7/19/2023 6:36:05 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:05 PM,joannatang@umail.ucsb.edu_ucsb
15821,dbc54341-7326-4576-a5eb-91a4e1304346,Lythrum_hyssopifolia,,1,,b760b74f-8368-481a-9e13-8cbf4ddb8de8,7/19/2023 6:36:05 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:05 PM,joannatang@umail.ucsb.edu_ucsb
15822,0267457f-e005-4788-bde7-ae6512b11133,Lythrum_hyssopifolia,,2,,564d381c-893c-4993-bf7b-0fbd8b9f62a5,7/19/2023 6:36:09 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:09 PM,joannatang@umail.ucsb.edu_ucsb
15823,71aba721-f885-4c92-b661-889b017da564,Festuca_perennis,,69,,564d381c-893c-4993-bf7b-0fbd8b9f62a5,7/19/2023 6:36:09 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:09 PM,joannatang@umail.ucsb.edu_ucsb
15824,f35c1b8f-5035-49de-9647-71e718dbffca,Sonchus_asper,,1,,564d381c-893c-4993-bf7b-0fbd8b9f62a5,7/19/2023 6:36:09 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:09 PM,joannatang@umail.ucsb.edu_ucsb
15825,b94da6c6-985e-4ba1-a04e-13fa10e2ba1b,Rumex_crispus,,1,,564d381c-893c-4993-bf7b-0fbd8b9f62a5,7/19/2023 6:36:09 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:09 PM,joannatang@umail.ucsb.edu_ucsb
15826,7687a4fa-8080-4d38-9708-3fbd1770c186,Festuca_perennis,,89,,0e1f8130-82e8-4538-b41d-0e90c137a9d5,7/19/2023 6:36:10 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:10 PM,joannatang@umail.ucsb.edu_ucsb
15827,d0d3a2f7-3161-4917-a14c-2993dd90d8d9,Lythrum_hyssopifolia,,1,,0e1f8130-82e8-4538-b41d-0e90c137a9d5,7/19/2023 6:36:10 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:10 PM,joannatang@umail.ucsb.edu_ucsb
15828,145fdcad-7aae-41da-956f-abb85327d259,Rumex_crispus,,1,,0e1f8130-82e8-4538-b41d-0e90c137a9d5,7/19/2023 6:36:10 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:10 PM,joannatang@umail.ucsb.edu_ucsb
15829,4f170fe7-f858-4198-978c-1d4647357b89,Sonchus_asper,,1,,0e1f8130-82e8-4538-b41d-0e90c137a9d5,7/19/2023 6:36:10 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:10 PM,joannatang@umail.ucsb.edu_ucsb
15830,00b2fa18-4731-4750-bcd0-3123cdeed15d,Festuca_perennis,,10,,a758faca-2365-48b2-86d9-b44b7bc72784,7/19/2023 6:36:13 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:13 PM,joannatang@umail.ucsb.edu_ucsb
15831,cce8a5d4-242c-42a5-94c7-787ed99c53c5,Lythrum_hyssopifolia,,6,,a758faca-2365-48b2-86d9-b44b7bc72784,7/19/2023 6:36:13 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:13 PM,joannatang@umail.ucsb.edu_ucsb
15832,3083d11f-1633-4ba2-a2c7-d73902a6a47b,Sonchus_asper,,1,,a758faca-2365-48b2-86d9-b44b7bc72784,7/19/2023 6:36:13 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:13 PM,joannatang@umail.ucsb.edu_ucsb
15833,a3e59505-268e-4fdd-9f13-60922f8ad268,Festuca_perennis,,49,,1d293bde-8212-4a16-a90f-9a63c7a3d38b,7/19/2023 6:36:15 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:15 PM,joannatang@umail.ucsb.edu_ucsb
15834,a9667d05-d55a-4abe-be7c-2105905d373d,Lythrum_hyssopifolia,,2,,1d293bde-8212-4a16-a90f-9a63c7a3d38b,7/19/2023 6:36:15 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:15 PM,joannatang@umail.ucsb.edu_ucsb
15835,259110c1-23cd-4e1d-b35b-bfc06afd692c,Rumex_crispus,,1,,1d293bde-8212-4a16-a90f-9a63c7a3d38b,7/19/2023 6:36:15 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:15 PM,joannatang@umail.ucsb.edu_ucsb
15836,f7c92789-8eb1-4c37-818b-d2c7c15bf11f,Festuca_perennis,,89,,835eb9f8-326a-4407-b7f1-afd312ab5761,7/19/2023 6:36:19 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:19 PM,joannatang@umail.ucsb.edu_ucsb
15837,e4d6741d-6b52-4233-9b91-bc76111bb7fe,Lythrum_hyssopifolia,,2,,835eb9f8-326a-4407-b7f1-afd312ab5761,7/19/2023 6:36:19 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:19 PM,joannatang@umail.ucsb.edu_ucsb
15838,ba8a6550-0300-4ea8-9e1b-0261621ae96a,Bromus_diandrus,,1,,835eb9f8-326a-4407-b7f1-afd312ab5761,7/19/2023 6:36:19 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:19 PM,joannatang@umail.ucsb.edu_ucsb
15839,4f5e86e5-a835-4be4-9339-92b7a3fbd4a2,Avena_fatua,,3,,835eb9f8-326a-4407-b7f1-afd312ab5761,7/19/2023 6:36:19 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:19 PM,joannatang@umail.ucsb.edu_ucsb
15840,57603a42-ad3a-4735-a998-8a26889d081b,Festuca_perennis,,3,,7c1f9ee9-27bc-4ec5-9086-8670f9da56f7,7/19/2023 6:36:22 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:22 PM,joannatang@umail.ucsb.edu_ucsb
15841,2c48dc5b-e210-4172-bc63-ae1087641f2e,Lythrum_hyssopifolia,,1,,7c1f9ee9-27bc-4ec5-9086-8670f9da56f7,7/19/2023 6:36:22 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:22 PM,joannatang@umail.ucsb.edu_ucsb
15842,66197b7c-bbd8-4f0a-bb79-2fca5d24c891,Sonchus_asper,,1,,7c1f9ee9-27bc-4ec5-9086-8670f9da56f7,7/19/2023 6:36:22 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:22 PM,joannatang@umail.ucsb.edu_ucsb
15843,94c6be78-696e-490d-8b53-0063bf807c43,Festuca_perennis,,81,,d0847d2a-53eb-435e-8157-38a5bc6d29a4,7/19/2023 6:36:24 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:24 PM,joannatang@umail.ucsb.edu_ucsb
15844,cd7aac79-5668-46a3-9ff0-214cede9206a,Lythrum_hyssopifolia,,2,,d0847d2a-53eb-435e-8157-38a5bc6d29a4,7/19/2023 6:36:24 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:24 PM,joannatang@umail.ucsb.edu_ucsb
15845,0e17fb69-cfce-422a-a30a-0cf04ec27d6b,Avena_fatua,,1,,d0847d2a-53eb-435e-8157-38a5bc6d29a4,7/19/2023 6:36:24 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:24 PM,joannatang@umail.ucsb.edu_ucsb
15846,2e909203-b44d-4371-8a4e-052cbab3e0a4,Rumex_crispus,,1,,d0847d2a-53eb-435e-8157-38a5bc6d29a4,7/19/2023 6:36:24 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:36:24 PM,joannatang@umail.ucsb.edu_ucsb
15847,7244e0b5-6d91-4622-8871-c08b4ce5711c,Festuca_perennis,,61,,5d6bdadd-8673-49b7-8e7c-7ac2081a515d,7/19/2023 6:48:55 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:48:55 PM,joannatang@umail.ucsb.edu_ucsb
15848,d5886f8e-c413-4604-b7ff-ddd55be450bf,Vicia_villosa,,4,,5d6bdadd-8673-49b7-8e7c-7ac2081a515d,7/19/2023 6:48:55 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:48:55 PM,joannatang@umail.ucsb.edu_ucsb
15849,ed790e7f-453d-493f-ac35-ce204da0a7bd,Lythrum_hyssopifolia,,2,,5d6bdadd-8673-49b7-8e7c-7ac2081a515d,7/19/2023 6:48:55 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:48:55 PM,joannatang@umail.ucsb.edu_ucsb
15850,f578139f-f85a-4e46-ae5d-96cd1cef7c34,Rumex_crispus,,1,,5d6bdadd-8673-49b7-8e7c-7ac2081a515d,7/19/2023 6:48:55 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:48:55 PM,joannatang@umail.ucsb.edu_ucsb
15851,3ec21cc3-b581-46fe-af9d-5449f20e48a7,Bromus_diandrus,,1,,5d6bdadd-8673-49b7-8e7c-7ac2081a515d,7/19/2023 6:48:55 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:48:55 PM,joannatang@umail.ucsb.edu_ucsb
15852,ccfaeefd-1d2f-489f-b55f-86a72b702ca2,Avena_fatua,,1,,5d6bdadd-8673-49b7-8e7c-7ac2081a515d,7/19/2023 6:48:55 PM,joannatang@umail.ucsb.edu_ucsb,7/19/2023 6:48:55 PM,joannatang@umail.ucsb.edu_ucsb
15967,43070257-2cfa-4f76-9170-a0adb5fcdab4,Festuca_perennis,,39,,e4d5cb03-c14a-4e4f-975b-61da4c54a87d,7/20/2023 12:17:12 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:12 AM,joannatang@umail.ucsb.edu_ucsb
15968,67a44510-f875-443c-8eca-15a821ac7106,Hordeum_marinum,,1,,e4d5cb03-c14a-4e4f-975b-61da4c54a87d,7/20/2023 12:17:12 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:12 AM,joannatang@umail.ucsb.edu_ucsb
15969,41dcea55-1d68-4897-b57b-bb351520242b,Bromus_hordeaceus,,1,,e4d5cb03-c14a-4e4f-975b-61da4c54a87d,7/20/2023 12:17:12 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:12 AM,joannatang@umail.ucsb.edu_ucsb
15970,d641a125-5495-4f30-a6b4-cd852f70403f,Polypogon_monspeliensis,,1,,e4d5cb03-c14a-4e4f-975b-61da4c54a87d,7/20/2023 12:17:12 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:12 AM,joannatang@umail.ucsb.edu_ucsb
15971,7dd63a43-a3dd-43ee-9885-ba25f860e607,Hordeum_marinum,,1,,9d9db89d-2c7d-43f3-bbd9-3d30159381c6,7/20/2023 12:17:40 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:40 AM,joannatang@umail.ucsb.edu_ucsb
15972,b2c07b42-d006-417d-811b-dd54a86d3692,Rumex_crispus,,1,,9d9db89d-2c7d-43f3-bbd9-3d30159381c6,7/20/2023 12:17:40 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:40 AM,joannatang@umail.ucsb.edu_ucsb
15973,f76322dc-ca4c-4876-a764-195706aebdca,Atriplex_prostrata,,1,,3950ef5d-0ff7-4cc9-8102-773ff3221bcb,7/20/2023 12:17:41 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:41 AM,joannatang@umail.ucsb.edu_ucsb
15974,7e578269-438d-4923-a780-77efeb45b31e,Rumex_crispus,,1,,3950ef5d-0ff7-4cc9-8102-773ff3221bcb,7/20/2023 12:17:41 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:41 AM,joannatang@umail.ucsb.edu_ucsb
15975,be54995b-1e51-42e5-9572-6018ebacd63b,Polygonum_aviculare_depressum,,1,,3950ef5d-0ff7-4cc9-8102-773ff3221bcb,7/20/2023 12:17:41 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:41 AM,joannatang@umail.ucsb.edu_ucsb
15976,66c02d36-cafc-4156-989d-38b54b2d230c,Rumex_crispus,,2,,3a87f31e-ec4b-40d0-880d-f4906b356eb7,7/20/2023 12:17:43 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:43 AM,joannatang@umail.ucsb.edu_ucsb
15977,0b5ca7cb-b7dd-4807-8006-a4db2279ae74,Rumex_crispus,,2,,05e9038e-bb26-4167-a1f3-3a442c97ddf0,7/20/2023 12:17:45 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:45 AM,joannatang@umail.ucsb.edu_ucsb
15978,a2012834-ba7b-4c59-880d-cdee5d799ae4,Atriplex_prostrata,,1,,05e9038e-bb26-4167-a1f3-3a442c97ddf0,7/20/2023 12:17:45 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:45 AM,joannatang@umail.ucsb.edu_ucsb
15979,0772a2a4-5601-4ac4-a0d9-2eef139bde0b,Rumex_crispus,,2,,916be3b6-6b4a-47b5-9288-bfc393206732,7/20/2023 12:17:46 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:46 AM,joannatang@umail.ucsb.edu_ucsb
15980,e0cf20e9-6da7-4864-a5f2-b4100a2f6446,Rumex_crispus,,1,,39cd61d8-6d2c-45e7-8c75-23c20e115b03,7/20/2023 12:17:48 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:48 AM,joannatang@umail.ucsb.edu_ucsb
15981,e60b690e-7b82-4c54-8d3f-9bb2f6805122,Rumex_crispus,,1,,e2618209-04f8-401e-a52e-cea7ba61e359,7/20/2023 12:17:49 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:49 AM,joannatang@umail.ucsb.edu_ucsb
15982,e056c112-85ee-4567-bf04-5f68613c6419,Rumex_crispus,,3,,1913a68e-96ed-432c-83b2-ee2b1ccdbf50,7/20/2023 12:17:51 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:51 AM,joannatang@umail.ucsb.edu_ucsb
15983,c79ecb19-efc9-48cb-8ca2-5d4a51adfc17,Rumex_crispus,,6,,cb418ffd-ca02-466a-8c6e-7ca26ffecb66,7/20/2023 12:17:53 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:53 AM,joannatang@umail.ucsb.edu_ucsb
15984,7b782b9e-5cd1-441d-b602-414539b7dd64,Lythrum_hyssopifolia,,1,,cb418ffd-ca02-466a-8c6e-7ca26ffecb66,7/20/2023 12:17:53 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:53 AM,joannatang@umail.ucsb.edu_ucsb
15985,3f4e3a5a-f163-470f-b302-fa25f84870b3,Festuca_perennis,,1,,cb418ffd-ca02-466a-8c6e-7ca26ffecb66,7/20/2023 12:17:53 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:53 AM,joannatang@umail.ucsb.edu_ucsb
15986,ffd6c3e5-972b-476a-bd7e-9b396a43451a,Rumex_crispus,,1,,39c862be-0aa0-4a2f-bf9e-7c1c6a57b456,7/20/2023 12:17:54 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:54 AM,joannatang@umail.ucsb.edu_ucsb
15987,14db6252-3574-4bb4-aa0f-2650ebb303c3,Rumex_crispus,,1,,1e716dbe-96cf-4cf8-9317-ca5ca09a5ce4,7/20/2023 12:17:56 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:17:56 AM,joannatang@umail.ucsb.edu_ucsb
15988,579a98da-841b-49bb-bac2-5598e7a554e6,Rumex_crispus,,6,,43f47f89-05e5-4b2d-8104-60d80881562d,7/20/2023 12:18:24 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:18:24 AM,joannatang@umail.ucsb.edu_ucsb
15989,1da9c95d-eddd-4fb6-bede-ca4dc8f0435a,Lythrum_hyssopifolia,,1,,43f47f89-05e5-4b2d-8104-60d80881562d,7/20/2023 12:18:24 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:18:24 AM,joannatang@umail.ucsb.edu_ucsb
15990,811e0bed-fde4-409d-8750-f2c9c07f16d2,Polypogon_monspeliensis,,1,,43f47f89-05e5-4b2d-8104-60d80881562d,7/20/2023 12:18:24 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:18:24 AM,joannatang@umail.ucsb.edu_ucsb
15991,09ab8b0e-767e-460d-a046-8dd02aa68e46,Festuca_perennis,,1,,43f47f89-05e5-4b2d-8104-60d80881562d,7/20/2023 12:18:24 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:18:24 AM,joannatang@umail.ucsb.edu_ucsb
15992,786fe19f-5fa7-47b8-adad-3eeb74719446,Rumex_crispus,,9,,6cacb06f-9391-4176-833a-eba5580e2654,7/20/2023 12:18:26 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:18:26 AM,joannatang@umail.ucsb.edu_ucsb
15993,d2887fff-2898-4fc6-a126-92a7eb46b6ab,Lythrum_hyssopifolia,,3,,6cacb06f-9391-4176-833a-eba5580e2654,7/20/2023 12:18:26 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:18:26 AM,joannatang@umail.ucsb.edu_ucsb
15994,3e13744f-d986-4070-86f1-e35ebbe86dbe,Rumex_crispus,,9,,7f0baae7-f78f-49fb-852d-95e80eb3e217,7/20/2023 12:18:58 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:18:58 AM,joannatang@umail.ucsb.edu_ucsb
15995,fc03da93-455e-479d-959f-08b1c1fe609a,Sonchus_asper,,1,,7f0baae7-f78f-49fb-852d-95e80eb3e217,7/20/2023 12:18:58 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:18:58 AM,joannatang@umail.ucsb.edu_ucsb
15996,7b34d3a5-5aec-4b46-9d2b-34a6185520ab,Festuca_perennis,,1,,7f0baae7-f78f-49fb-852d-95e80eb3e217,7/20/2023 12:18:58 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:18:58 AM,joannatang@umail.ucsb.edu_ucsb
15997,ae776b42-1873-4c96-8b1f-749044f313b3,Rumex_crispus,,15,,8493e488-75b5-4833-a57e-828a2027f49b,7/20/2023 12:19:00 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:19:00 AM,joannatang@umail.ucsb.edu_ucsb
15998,ea42e79f-388f-406f-9aaa-ec9a3aa2a2bf,Festuca_perennis,,1,,8493e488-75b5-4833-a57e-828a2027f49b,7/20/2023 12:19:00 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:19:00 AM,joannatang@umail.ucsb.edu_ucsb
15999,3b3695dd-5516-4255-b865-20e2bb8f7e7b,Sonchus_asper,,2,,8493e488-75b5-4833-a57e-828a2027f49b,7/20/2023 12:19:00 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:19:00 AM,joannatang@umail.ucsb.edu_ucsb
16000,3a12d293-dd08-4d60-aa5c-27b7e444b1f6,Rumex_crispus,,1,,2779b672-2145-4b7d-844b-da25547d63d9,7/20/2023 12:19:01 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:19:01 AM,joannatang@umail.ucsb.edu_ucsb
16001,8026d9e9-8e16-48ed-803e-d8b70575966d,Festuca_perennis,,1,,2779b672-2145-4b7d-844b-da25547d63d9,7/20/2023 12:19:01 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:19:01 AM,joannatang@umail.ucsb.edu_ucsb
16002,7119da5b-ecc6-4019-91fe-43108397686c,Rumex_crispus,,1,,24dc427c-0005-4dca-8e6a-2fbc4ce46231,7/20/2023 12:19:30 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:19:30 AM,joannatang@umail.ucsb.edu_ucsb
16003,26cdf955-a408-4b60-88e2-3bcf4dbddd4b,Rumex_crispus,,1,,361ac447-43a4-4feb-9b4f-bced2bac7a2c,7/20/2023 12:19:31 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:19:31 AM,joannatang@umail.ucsb.edu_ucsb
16004,ce5d30ee-1b23-40ef-812f-3bf8ef11ee18,Sonchus_asper,,1,,361ac447-43a4-4feb-9b4f-bced2bac7a2c,7/20/2023 12:19:31 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:19:31 AM,joannatang@umail.ucsb.edu_ucsb
16005,a350cfcc-ea10-4e0e-b04f-a25a418c0c32,Festuca_perennis,,1,,361ac447-43a4-4feb-9b4f-bced2bac7a2c,7/20/2023 12:19:31 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:19:31 AM,joannatang@umail.ucsb.edu_ucsb
16006,09c868e4-f6f1-4d83-89dc-5e7b2044e51b,Lythrum_hyssopifolia,,1,,361ac447-43a4-4feb-9b4f-bced2bac7a2c,7/20/2023 12:19:31 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:19:31 AM,joannatang@umail.ucsb.edu_ucsb
16007,c653a6e2-a952-4c44-ab0a-926b3b4f1d86,Rumex_crispus,,3,,0d76a123-0e55-4596-a00b-73a8781bf915,7/20/2023 12:19:33 AM,joannatang@umail.ucsb.edu_ucsb,7/20/2023 12:19:33 AM,joannatang@umail.ucsb.edu_ucsb
